threshold,fpr,tpr
0.0243,0.7374005305023488,0.9487983280987586
0.0244,0.7371794871778578,0.9487983280987586
0.0245,0.7369584438533666,0.9487983280987586
0.0246,0.7360742705554022,0.9487983280987586
0.0247,0.7356321839064199,0.9487983280987586
0.0248,0.7356321839064199,0.9487983280987586
0.0249,0.7354111405819288,0.9487983280987586
0.025,0.7351900972574377,0.9487983280987586
0.0251,0.7349690539329466,0.9487983280987586
0.0252,0.7334217506615088,0.9487983280987586
0.0253,0.7332007073370177,0.9487983280987586
0.0254,0.7325375773635444,0.9477533960193547
0.0255,0.7323165340390533,0.9477533960193547
0.0256,0.731874447390071,0.9477533960193547
0.0257,0.7314323607410887,0.9477533960193547
0.0258,0.7309902740921066,0.9477533960193547
0.0259,0.7305481874431243,0.9477533960193547
0.026,0.7301061007941422,0.9477533960193547
0.0261,0.729885057469651,0.9477533960193547
0.0262,0.7292219274961776,0.9477533960193547
0.0263,0.7287798408471955,0.9477533960193547
0.0264,0.7283377541982132,0.9477533960193547
0.0265,0.727895667549231,0.9477533960193547
0.0266,0.727895667549231,0.9477533960193547
0.0267,0.727895667549231,0.9477533960193547
0.0268,0.727895667549231,0.9477533960193547
0.0269,0.727895667549231,0.9477533960193547
0.027,0.7272325375757577,0.9477533960193547
0.0271,0.7270114942512665,0.9477533960193547
0.0272,0.7265694076022844,0.9477533960193547
0.0273,0.7265694076022844,0.9477533960193547
0.0274,0.7263483642777933,0.9477533960193547
0.0275,0.725906277628811,0.9477533960193547
0.0276,0.7256852343043199,0.9477533960193547
0.0277,0.7254641909798288,0.9477533960193547
0.0278,0.7248010610063554,0.9477533960193547
0.0279,0.7245800176818643,0.9477533960193547
0.028,0.7243589743573732,0.9477533960193547
0.0281,0.7243589743573732,0.9477533960193547
0.0282,0.7243589743573732,0.9477533960193547
0.0283,0.7241379310328822,0.9477533960193547
0.0284,0.7241379310328822,0.9477533960193547
0.0285,0.7236958443838999,0.9477533960193547
0.0286,0.7232537577349176,0.9477533960193547
0.0287,0.7232537577349176,0.9477533960193547
0.0288,0.7232537577349176,0.9477533960193547
0.0289,0.7230327144104266,0.9477533960193547
0.029,0.7228116710859355,0.9477533960193547
0.0291,0.7223695844369532,0.9477533960193547
0.0292,0.7221485411124621,0.9477533960193547
0.0293,0.7221485411124621,0.9477533960193547
0.0294,0.7214854111389888,0.9477533960193547
0.0295,0.7210433244900065,0.9477533960193547
0.0296,0.7208222811655154,0.9477533960193547
0.0297,0.7206012378410244,0.9477533960193547
0.0298,0.7206012378410244,0.9477533960193547
0.0299,0.7201591511920421,0.9477533960193547
0.03,0.719938107867551,0.9477533960193547
0.0301,0.7194960212185688,0.9477533960193547
0.0302,0.7192749778940777,0.9477533960193547
0.0303,0.7192749778940777,0.9477533960193547
0.0304,0.7190539345695866,0.9477533960193547
0.0305,0.7190539345695866,0.9477533960193547
0.0306,0.7188328912450954,0.9477533960193547
0.0307,0.7188328912450954,0.9477533960193547
0.0308,0.7183908045961133,0.9477533960193547
0.0309,0.7177276746226399,0.9467084639399508
0.031,0.7175066312981487,0.9467084639399508
0.0311,0.7168435013246754,0.9467084639399508
0.0312,0.716180371351202,0.9456635318605469
0.0313,0.716180371351202,0.9456635318605469
0.0314,0.715959328026711,0.9456635318605469
0.0315,0.7157382847022199,0.9446185997811429
0.0316,0.7152961980532376,0.943573667701739
0.0317,0.7148541114042555,0.943573667701739
0.0318,0.7144120247552732,0.943573667701739
0.0319,0.7141909814307821,0.943573667701739
0.032,0.7137488947817998,0.943573667701739
0.0321,0.7133068081328177,0.943573667701739
0.0322,0.7128647214838354,0.943573667701739
0.0323,0.7128647214838354,0.943573667701739
0.0324,0.7128647214838354,0.943573667701739
0.0325,0.7128647214838354,0.943573667701739
0.0326,0.7128647214838354,0.943573667701739
0.0327,0.7126436781593443,0.943573667701739
0.0328,0.7124226348348532,0.943573667701739
0.0329,0.7122015915103621,0.943573667701739
0.033,0.711980548185871,0.943573667701739
0.0331,0.7117595048613798,0.943573667701739
0.0332,0.7115384615368887,0.9425287356223351
0.0333,0.7115384615368887,0.9425287356223351
0.0334,0.7113174182123977,0.9425287356223351
0.0335,0.7104332449144332,0.9425287356223351
0.0336,0.710212201589942,0.9425287356223351
0.0337,0.7097701149409599,0.9425287356223351
0.0338,0.7097701149409599,0.9425287356223351
0.0339,0.7095490716164687,0.9425287356223351
0.034,0.7088859416429955,0.9425287356223351
0.0341,0.7084438549940132,0.9425287356223351
0.0342,0.7082228116695221,0.9425287356223351
0.0343,0.7080017683450309,0.9425287356223351
0.0344,0.7077807250205398,0.9425287356223351
0.0345,0.7077807250205398,0.9425287356223351
0.0346,0.7073386383715576,0.9425287356223351
0.0347,0.7073386383715576,0.9425287356223351
0.0348,0.7071175950470665,0.9425287356223351
0.0349,0.7062334217491021,0.9425287356223351
0.035,0.706012378424611,0.9425287356223351
0.0351,0.7055702917756287,0.9425287356223351
0.0352,0.7053492484511377,0.9425287356223351
0.0353,0.7046861184776643,0.9425287356223351
0.0354,0.7044650751531731,0.9425287356223351
0.0355,0.704022988504191,0.9425287356223351
0.0356,0.7038019451796999,0.9425287356223351
0.0357,0.7033598585307176,0.9425287356223351
0.0358,0.7026967285572443,0.9425287356223351
0.0359,0.702254641908262,0.9425287356223351
0.036,0.7015915119347887,0.9425287356223351
0.0361,0.7011494252858065,0.9425287356223351
0.0362,0.7009283819613153,0.9425287356223351
0.0363,0.7000442086633509,0.9425287356223351
0.0364,0.6998231653388598,0.9425287356223351
0.0365,0.6996021220143687,0.9425287356223351
0.0366,0.6991600353653865,0.9425287356223351
0.0367,0.6991600353653865,0.9425287356223351
0.0368,0.6991600353653865,0.9425287356223351
0.0369,0.6989389920408954,0.9425287356223351
0.037,0.6987179487164042,0.9425287356223351
0.0371,0.6984969053919131,0.9425287356223351
0.0372,0.698054818742931,0.9414838035429312
0.0373,0.6976127320939487,0.9414838035429312
0.0374,0.6973916887694576,0.9414838035429312
0.0375,0.6973916887694576,0.9414838035429312
0.0376,0.6971706454449664,0.9414838035429312
0.0377,0.6971706454449664,0.9414838035429312
0.0378,0.6971706454449664,0.9414838035429312
0.0379,0.6969496021204754,0.9414838035429312
0.038,0.6965075154714931,0.9414838035429312
0.0381,0.6951812555245465,0.9414838035429312
0.0382,0.6951812555245465,0.9414838035429312
0.0383,0.694297082226582,0.9414838035429312
0.0384,0.6940760389020909,0.9404388714635272
0.0385,0.6936339522531086,0.9404388714635272
0.0386,0.6936339522531086,0.9404388714635272
0.0387,0.6936339522531086,0.9404388714635272
0.0388,0.6936339522531086,0.9404388714635272
0.0389,0.6934129089286176,0.9404388714635272
0.039,0.6931918656041265,0.9404388714635272
0.0391,0.6927497789551442,0.9404388714635272
0.0392,0.6927497789551442,0.9404388714635272
0.0393,0.6925287356306531,0.9404388714635272
0.0394,0.6923076923061621,0.9404388714635272
0.0395,0.6920866489816709,0.9404388714635272
0.0396,0.6916445623326887,0.9404388714635272
0.0397,0.6916445623326887,0.9404388714635272
0.0398,0.6914235190081975,0.9404388714635272
0.0399,0.6909814323592154,0.9404388714635272
0.04,0.6907603890347243,0.9404388714635272
0.0401,0.690318302385742,0.9404388714635272
0.0402,0.690318302385742,0.9404388714635272
0.0403,0.690318302385742,0.9404388714635272
0.0404,0.6900972590612509,0.9404388714635272
0.0405,0.6896551724122687,0.9404388714635272
0.0406,0.6896551724122687,0.9404388714635272
0.0407,0.6896551724122687,0.9404388714635272
0.0408,0.6894341290877776,0.9404388714635272
0.0409,0.6892130857632864,0.9404388714635272
0.041,0.6892130857632864,0.9404388714635272
0.0411,0.6885499557898132,0.9393939393841234
0.0412,0.688328912465322,0.9393939393841234
0.0413,0.688328912465322,0.9393939393841234
0.0414,0.6881078691408309,0.9393939393841234
0.0415,0.6878868258163398,0.9393939393841234
0.0416,0.6876657824918487,0.9393939393841234
0.0417,0.6874447391673576,0.9393939393841234
0.0418,0.6867816091938842,0.9393939393841234
0.0419,0.686339522544902,0.9383490073047195
0.042,0.686339522544902,0.9383490073047195
0.0421,0.686339522544902,0.9383490073047195
0.0422,0.686339522544902,0.9383490073047195
0.0423,0.686339522544902,0.9383490073047195
0.0424,0.6861184792204109,0.9383490073047195
0.0425,0.6858974358959198,0.9373040752253156
0.0426,0.6858974358959198,0.9373040752253156
0.0427,0.6858974358959198,0.9373040752253156
0.0428,0.6858974358959198,0.9362591431459116
0.0429,0.6858974358959198,0.9362591431459116
0.043,0.6858974358959198,0.9362591431459116
0.0431,0.6856763925714287,0.9362591431459116
0.0432,0.6854553492469375,0.9362591431459116
0.0433,0.6854553492469375,0.9362591431459116
0.0434,0.6847922192734642,0.9362591431459116
0.0435,0.6847922192734642,0.9362591431459116
0.0436,0.6845711759489731,0.9362591431459116
0.0437,0.6845711759489731,0.9362591431459116
0.0438,0.684350132624482,0.9362591431459116
0.0439,0.684350132624482,0.9362591431459116
0.044,0.684350132624482,0.9362591431459116
0.0441,0.6841290892999908,0.9362591431459116
0.0442,0.6839080459754998,0.9362591431459116
0.0443,0.6836870026510087,0.9362591431459116
0.0444,0.6834659593265175,0.9362591431459116
0.0445,0.6832449160020264,0.9362591431459116
0.0446,0.6832449160020264,0.9362591431459116
0.0447,0.6832449160020264,0.9352142110665077
0.0448,0.6825817860285531,0.9352142110665077
0.0449,0.6821396993795709,0.9352142110665077
0.045,0.6819186560550797,0.9341692789871038
0.0451,0.6814765694060976,0.9341692789871038
0.0452,0.6812555260816064,0.9341692789871038
0.0453,0.6808134394326242,0.9341692789871038
0.0454,0.680592396108133,0.9341692789871038
0.0455,0.680371352783642,0.9341692789871038
0.0456,0.680371352783642,0.9341692789871038
0.0457,0.6801503094591509,0.9341692789871038
0.0458,0.6799292661346598,0.9341692789871038
0.0459,0.6797082228101686,0.9341692789871038
0.046,0.6794871794856775,0.9341692789871038
0.0461,0.6788240495122042,0.9341692789871038
0.0462,0.6788240495122042,0.9341692789871038
0.0463,0.6786030061877131,0.9341692789871038
0.0464,0.6781609195387309,0.9341692789871038
0.0465,0.6779398762142398,0.9341692789871038
0.0466,0.6777188328897487,0.9341692789871038
0.0467,0.6777188328897487,0.9341692789871038
0.0468,0.6770557029162753,0.9341692789871038
0.0469,0.6766136162672931,0.9341692789871038
0.047,0.676392572942802,0.9341692789871038
0.0471,0.6761715296183108,0.9341692789871038
0.0472,0.6761715296183108,0.9341692789871038
0.0473,0.6759504862938197,0.9341692789871038
0.0474,0.6757294429693287,0.9331243469076999
0.0475,0.6757294429693287,0.9331243469076999
0.0476,0.6755083996448376,0.9331243469076999
0.0477,0.6755083996448376,0.9331243469076999
0.0478,0.6750663129958553,0.9331243469076999
0.0479,0.6746242263468731,0.9331243469076999
0.048,0.6746242263468731,0.9331243469076999
0.0481,0.6746242263468731,0.9331243469076999
0.0482,0.6741821396978909,0.9331243469076999
0.0483,0.6739610963733997,0.9320794148282959
0.0484,0.6739610963733997,0.9320794148282959
0.0485,0.6735190097244175,0.9320794148282959
0.0486,0.6732979663999265,0.9320794148282959
0.0487,0.6732979663999265,0.9320794148282959
0.0488,0.6732979663999265,0.9320794148282959
0.0489,0.6732979663999265,0.9320794148282959
0.049,0.672634836426453,0.9320794148282959
0.0491,0.6721927497774709,0.9320794148282959
0.0492,0.6719717064529798,0.9320794148282959
0.0493,0.6715296198039975,0.9320794148282959
0.0494,0.6715296198039975,0.9320794148282959
0.0495,0.6713085764795064,0.9320794148282959
0.0496,0.6706454465060331,0.9320794148282959
0.0497,0.670424403181542,0.931034482748892
0.0498,0.6702033598570508,0.9299895506694881
0.0499,0.6702033598570508,0.9299895506694881
0.05,0.6702033598570508,0.9299895506694881
0.0501,0.6697612732080687,0.9299895506694881
0.0502,0.6690981432345953,0.9299895506694881
0.0503,0.6688770999101041,0.9299895506694881
0.0504,0.6688770999101041,0.9299895506694881
0.0505,0.668435013261122,0.9299895506694881
0.0506,0.6679929266121397,0.9299895506694881
0.0507,0.6679929266121397,0.9299895506694881
0.0508,0.6679929266121397,0.9299895506694881
0.0509,0.6677718832876486,0.9299895506694881
0.051,0.6677718832876486,0.9299895506694881
0.0511,0.6677718832876486,0.9299895506694881
0.0512,0.6668877099896842,0.9299895506694881
0.0513,0.6664456233407019,0.9299895506694881
0.0514,0.6662245800162109,0.9299895506694881
0.0515,0.6660035366917197,0.9299895506694881
0.0516,0.6660035366917197,0.9299895506694881
0.0517,0.6660035366917197,0.9299895506694881
0.0518,0.6657824933672286,0.9299895506694881
0.0519,0.6657824933672286,0.9299895506694881
0.052,0.6657824933672286,0.9299895506694881
0.0521,0.6655614500427375,0.9299895506694881
0.0522,0.6653404067182463,0.9299895506694881
0.0523,0.6653404067182463,0.9299895506694881
0.0524,0.6653404067182463,0.9299895506694881
0.0525,0.6648983200692642,0.9299895506694881
0.0526,0.6648983200692642,0.9299895506694881
0.0527,0.6648983200692642,0.9299895506694881
0.0528,0.6648983200692642,0.9299895506694881
0.0529,0.6644562334202819,0.9299895506694881
0.053,0.6644562334202819,0.9299895506694881
0.0531,0.6640141467712998,0.9299895506694881
0.0532,0.6637931034468086,0.9299895506694881
0.0533,0.6637931034468086,0.9299895506694881
0.0534,0.6626878868243531,0.9299895506694881
0.0535,0.662466843499862,0.9299895506694881
0.0536,0.662466843499862,0.9299895506694881
0.0537,0.662466843499862,0.9299895506694881
0.0538,0.6622458001753708,0.9299895506694881
0.0539,0.6618037135263886,0.9299895506694881
0.054,0.6618037135263886,0.9299895506694881
0.0541,0.6611405835529153,0.9299895506694881
0.0542,0.6611405835529153,0.9299895506694881
0.0543,0.6609195402284241,0.9299895506694881
0.0544,0.6609195402284241,0.9299895506694881
0.0545,0.6602564102549509,0.9289446185900841
0.0546,0.6595932802814775,0.9289446185900841
0.0547,0.6593722369569863,0.9289446185900841
0.0548,0.6589301503080042,0.9289446185900841
0.0549,0.658709106983513,0.9289446185900841
0.055,0.6584880636590219,0.9289446185900841
0.0551,0.6582670203345308,0.9289446185900841
0.0552,0.6578249336855486,0.9289446185900841
0.0553,0.6578249336855486,0.9289446185900841
0.0554,0.6573828470365664,0.9289446185900841
0.0555,0.6571618037120752,0.9289446185900841
0.0556,0.6571618037120752,0.9289446185900841
0.0557,0.6564986737386019,0.9289446185900841
0.0558,0.6564986737386019,0.9289446185900841
0.0559,0.6558355437651285,0.9289446185900841
0.056,0.6556145004406375,0.9289446185900841
0.0561,0.654730327142673,0.9289446185900841
0.0562,0.654730327142673,0.9289446185900841
0.0563,0.654509283818182,0.9289446185900841
0.0564,0.654509283818182,0.9289446185900841
0.0565,0.6540671971691997,0.9289446185900841
0.0566,0.6536251105202174,0.9289446185900841
0.0567,0.6525198938977619,0.9268547544312763
0.0568,0.6525198938977619,0.9268547544312763
0.0569,0.6522988505732707,0.9268547544312763
0.057,0.6518567639242886,0.9268547544312763
0.0571,0.6514146772753063,0.9268547544312763
0.0572,0.6514146772753063,0.9268547544312763
0.0573,0.6511936339508152,0.9268547544312763
0.0574,0.6511936339508152,0.9268547544312763
0.0575,0.6509725906263242,0.9268547544312763
0.0576,0.650751547301833,0.9268547544312763
0.0577,0.6505305039773419,0.9268547544312763
0.0578,0.6498673740038685,0.9268547544312763
0.0579,0.6496463306793775,0.9268547544312763
0.058,0.6494252873548864,0.9268547544312763
0.0581,0.6489832007059041,0.9258098223518724
0.0582,0.6489832007059041,0.9258098223518724
0.0583,0.648762157381413,0.9258098223518724
0.0584,0.6485411140569219,0.9258098223518724
0.0585,0.6485411140569219,0.9258098223518724
0.0586,0.6485411140569219,0.9258098223518724
0.0587,0.6483200707324308,0.9258098223518724
0.0588,0.6478779840834485,0.9258098223518724
0.0589,0.6472148541099753,0.9258098223518724
0.059,0.6469938107854841,0.9258098223518724
0.0591,0.6469938107854841,0.9247648902724684
0.0592,0.6469938107854841,0.9247648902724684
0.0593,0.6469938107854841,0.9247648902724684
0.0594,0.646772767460993,0.9247648902724684
0.0595,0.6461096374875197,0.9247648902724684
0.0596,0.6458885941630286,0.9247648902724684
0.0597,0.6456675508385374,0.9247648902724684
0.0598,0.6452254641895552,0.9247648902724684
0.0599,0.6452254641895552,0.9247648902724684
0.06,0.6450044208650642,0.9247648902724684
0.0601,0.6450044208650642,0.9247648902724684
0.0602,0.644783377540573,0.9247648902724684
0.0603,0.6445623342160819,0.9247648902724684
0.0604,0.6441202475670996,0.9247648902724684
0.0605,0.6438992042426086,0.9247648902724684
0.0606,0.6438992042426086,0.9237199581930645
0.0607,0.6438992042426086,0.9237199581930645
0.0608,0.6438992042426086,0.9237199581930645
0.0609,0.6434571175936263,0.9237199581930645
0.061,0.6432360742691352,0.9237199581930645
0.0611,0.6427939876201529,0.9237199581930645
0.0612,0.6427939876201529,0.9226750261136607
0.0613,0.6427939876201529,0.9226750261136607
0.0614,0.6421308576466797,0.9216300940342568
0.0615,0.6419098143221885,0.9205851619548528
