iteration,loss
0,0.6469934582710266
10000,0.5193143820762635
20000,0.4572140112519264
30000,0.4457853177189827
40000,0.4982558351755142
50000,0.45822009444236755
60000,0.44123925536870956
70000,0.4499115708470345
80000,0.44873237937688826
90000,0.45711915820837024
100000,0.37412476539611816
110000,0.45251420468091963
120000,0.4444527733325958
130000,0.45579560309648515
140000,0.44119738042354584
150000,0.4862252175807953
160000,0.44837146520614624
170000,0.45396629005670547
180000,0.4489089062809944
190000,0.44274154990911485
200000,0.3992040753364563
210000,0.44868300229310987
220000,0.44695337384939193
230000,0.44524984747171403
240000,0.45349269956350324
250000,0.4434596598148346
260000,0.44500283628702164
270000,0.4417052710056305
280000,0.44799396067857744
290000,0.45965774327516556
300000,0.4293608069419861
310000,0.4516985720396042
320000,0.45285433024168015
330000,0.44006179630756376
340000,0.4551253265142441
350000,0.4718402028083801
360000,0.4429935654997826
370000,0.45204941868782045
380000,0.4429191115498543
390000,0.44804298400878906
400000,0.3750409781932831
410000,0.45247413039207457
420000,0.4431739410758018
430000,0.44631402045488355
440000,0.4506514871120453
450000,0.4439942240715027
460000,0.45639617294073104
470000,0.45115554362535476
480000,0.44618722289800644
490000,0.4450153946876526
500000,0.42787471413612366
510000,0.4559438583254814
520000,0.43997942298650744
530000,0.4468516328930855
540000,0.45263504385948183
550000,0.44337889552116394
560000,0.44712806433439256
570000,0.4542022904753685
580000,0.44030784398317335
590000,0.4482365798950195
600000,0.4583468735218048
610000,0.4451735258102417
620000,0.45212612867355345
630000,0.44129915684461596
640000,0.45464194536209107
650000,0.5284729599952698
660000,0.44972065448760984
670000,0.4472742909193039
680000,0.4492581227421761
690000,0.4533879026770592
700000,0.37060773372650146
710000,0.44198701083660125
720000,0.4489135518670082
730000,0.45088010519742966
740000,0.4470308718085289
750000,0.47231724858283997
760000,0.45370898306369783
770000,0.45124053180217744
780000,0.45028898149728774
790000,0.438504593372345
800000,0.41450434923171997
810000,0.4540989536046982
820000,0.45760024815797806
830000,0.44789977848529816
840000,0.4366623854637146
850000,0.45715412497520447
860000,0.4483960294723511
870000,0.45002820760011675
880000,0.44938291192054747
890000,0.45227897584438326
900000,0.4717329144477844
910000,0.4553179916739464
920000,0.4456281268596649
930000,0.4515579518675804
940000,0.4411224177479744
950000,0.4431122839450836
960000,0.45424585610628126
970000,0.43500812351703644
980000,0.45277375757694244
990000,0.44692981272935867
1000000,0.45803672075271606
1010000,0.44242058515548705
1020000,0.4505053815245628
1030000,0.45423120230436326
1040000,0.44754894465208056
1050000,0.4720003604888916
1060000,0.45722890049219134
1070000,0.4462044596672058
1080000,0.44792032390832903
1090000,0.44664492577314374
1100000,0.5580518245697021
1110000,0.4444784903526306
1120000,0.44476886302232743
1130000,0.4576732030510902
1140000,0.44390971690416337
1150000,0.4295135736465454
1160000,0.44785548210144044
1170000,0.45110787719488143
1180000,0.4546661838889122
1190000,0.4440635296702385
1200000,0.5722874999046326
